epoch,accuracy,loss,val_accuracy,val_loss
0,0.4962962865829468,1.7504465579986572,1.0,0.6051762700080872
1,0.5925925970077515,1.3814616203308105,1.0,0.5023048520088196
2,0.6074073910713196,1.3054372072219849,1.0,0.50496906042099
3,0.6611111164093018,1.203181505203247,1.0,0.5273421406745911
4,0.6814814805984497,1.1117864847183228,1.0,0.5026418566703796
5,0.6870370507240295,1.1153062582015991,1.0,0.4618273675441742
6,0.7314814925193787,1.0035723447799683,1.0,0.5436220169067383
7,0.7037037014961243,1.009324312210083,0.8999999761581421,0.7472177743911743
8,0.729629635810852,0.9443801045417786,0.800000011920929,0.7889651656150818
9,0.7351852059364319,0.9165109992027283,1.0,0.5926978588104248
10,0.7240740656852722,0.920928418636322,1.0,0.603377103805542
11,0.7129629850387573,0.9926437735557556,1.0,0.5918461084365845
12,0.7444444298744202,0.9254802465438843,1.0,0.5773322582244873
13,0.7240740656852722,0.9560533165931702,1.0,0.5707007050514221
14,0.7629629373550415,0.8217304944992065,1.0,0.5656725168228149
15,0.7259259223937988,0.9986549615859985,1.0,0.5472379326820374
16,0.75,0.8667587637901306,1.0,0.55128014087677
17,0.7407407164573669,0.9706377983093262,1.0,0.5539650321006775
18,0.7425925731658936,0.9418150186538696,1.0,0.5622670650482178
19,0.75,0.8750043511390686,1.0,0.5657522678375244
