epoch,accuracy,loss,val_accuracy,val_loss
0,0.5537037253379822,1.0018339157104492,1.0,0.5568037629127502
1,0.7037037014961243,0.9777975678443909,1.0,0.7095633149147034
2,0.7018518447875977,0.9525685906410217,0.0,0.9890510439872742
0,0.4277777671813965,2.28191876411438,1.0,0.3690280318260193
1,0.48148149251937866,1.7931162118911743,1.0,0.34532180428504944
2,0.5333333611488342,1.569239616394043,1.0,0.41921624541282654
3,0.6037036776542664,1.3580507040023804,1.0,0.5631414651870728
4,0.6685185432434082,1.135881781578064,1.0,0.5562219619750977
5,0.699999988079071,1.0947768688201904,1.0,0.5621079802513123
6,0.6629629731178284,1.1139065027236938,1.0,0.5103031396865845
7,0.7111111283302307,1.047514796257019,1.0,0.5171504020690918
8,0.7462962865829468,0.9564879536628723,1.0,0.5377047657966614
9,0.6870370507240295,1.1742479801177979,1.0,0.5736261606216431
10,0.7185184955596924,1.0686756372451782,1.0,0.6481595635414124
11,0.7555555701255798,0.9215639233589172,1.0,0.67391437292099
12,0.7185184955596924,1.0523561239242554,1.0,0.691480278968811
13,0.7166666388511658,0.9746019244194031,1.0,0.7120500802993774
14,0.7370370626449585,1.0136178731918335,0.8999999761581421,0.7359489798545837
15,0.7518518567085266,0.9082731604576111,0.800000011920929,0.7558472156524658
16,0.729629635810852,1.0020124912261963,0.800000011920929,0.782546877861023
17,0.7277777791023254,1.0306423902511597,0.800000011920929,0.8032477498054504
18,0.7240740656852722,1.005833387374878,0.800000011920929,0.8225401639938354
19,0.7518518567085266,0.9317683577537537,0.800000011920929,0.8490455746650696
