epoch,accuracy,loss,val_accuracy,val_loss
0,0.605555534362793,1.32132887840271,0.699999988079071,0.9216020703315735
1,0.5981481671333313,1.393255591392517,0.8999999761581421,0.7454030513763428
2,0.6888889074325562,1.1634560823440552,0.20000000298023224,1.247963309288025
3,0.6870370507240295,1.0656523704528809,0.0,2.0573995113372803
4,0.7129629850387573,1.0655819177627563,0.0,1.6241662502288818
5,0.7148148417472839,1.0365397930145264,1.0,0.6303393244743347
6,0.7314814925193787,0.947651207447052,1.0,0.3621646463871002
7,0.7407407164573669,1.0150072574615479,1.0,0.3330633342266083
8,0.720370352268219,0.9800721406936646,1.0,0.3584974408149719
9,0.7185184955596924,1.0228149890899658,1.0,0.5200717449188232
10,0.7555555701255798,0.9101086258888245,1.0,0.35398250818252563
11,0.7462962865829468,0.9282758831977844,1.0,0.3215920329093933
12,0.7685185074806213,0.8705291748046875,1.0,0.3316618800163269
13,0.7333333492279053,0.9442864656448364,1.0,0.3526914715766907
14,0.7537037134170532,0.8870142102241516,1.0,0.3260786533355713
15,0.7537037134170532,0.904285728931427,1.0,0.3447153568267822
16,0.7611111402511597,0.9141389727592468,1.0,0.37011826038360596
17,0.7592592835426331,0.8323547840118408,1.0,0.36632099747657776
18,0.7314814925193787,0.9139109253883362,1.0,0.36216768622398376
19,0.7740740776062012,0.8253799676895142,1.0,0.354417085647583
