epoch,accuracy,loss,val_accuracy,val_loss
0,0.5685185194015503,1.3692232370376587,0.0,1.5774686336517334
1,0.6555555462837219,1.0834788084030151,0.0,1.8093210458755493
2,0.699999988079071,1.0141289234161377,0.0,1.839464545249939
3,0.6759259104728699,1.0301072597503662,0.0,2.046612501144409
4,0.6777777671813965,1.0351142883300781,0.0,2.3208301067352295
5,0.7629629373550415,0.8931220769882202,0.20000000298023224,1.6506446599960327
6,0.7222222089767456,0.9712547063827515,0.30000001192092896,1.4644279479980469
7,0.6925926208496094,1.0207140445709229,0.30000001192092896,1.3454689979553223
8,0.7444444298744202,0.9244617819786072,0.4000000059604645,1.338088035583496
9,0.7407407164573669,0.878326952457428,0.4000000059604645,1.3841025829315186
10,0.7148148417472839,0.9711823463439941,0.5,1.3543143272399902
11,0.7722222208976746,0.8437884449958801,0.5,1.3322898149490356
12,0.7407407164573669,0.9632032513618469,0.5,1.2472649812698364
13,0.720370352268219,0.9342888593673706,0.5,1.1325124502182007
14,0.7388888597488403,0.9138258099555969,0.6000000238418579,1.0661360025405884
15,0.7425925731658936,0.8973013162612915,0.6000000238418579,0.9917958974838257
16,0.7481481432914734,0.930340588092804,0.6000000238418579,0.9606888890266418
17,0.7111111283302307,0.9260316491127014,0.6000000238418579,0.9182020425796509
18,0.7074074149131775,0.9144839644432068,0.6000000238418579,0.9452046155929565
19,0.7425925731658936,0.9004549980163574,0.699999988079071,0.8867490887641907
