epoch,accuracy,loss,val_accuracy,val_loss
0,0.6111111044883728,1.3060144186019897,1.0,0.7965509295463562
1,0.644444465637207,1.140443205833435,0.5,1.028612494468689
2,0.6981481313705444,1.0479226112365723,0.5,0.99883633852005
3,0.7185184955596924,0.9494714736938477,0.5,0.9791581034660339
4,0.7092592716217041,1.0004143714904785,0.8999999761581421,0.8779866099357605
5,0.6962962746620178,0.9700868725776672,1.0,0.7756277322769165
6,0.7055555582046509,0.9088024497032166,1.0,0.7704790830612183
7,0.7129629850387573,0.9222322106361389,0.6000000238418579,0.9584884643554688
8,0.7555555701255798,0.8288217782974243,0.699999988079071,0.9361847639083862
9,0.7462962865829468,0.8647864460945129,0.8999999761581421,0.762367844581604
10,0.7574074268341064,0.8339408040046692,1.0,0.7584912776947021
11,0.7574074268341064,0.8553416132926941,0.8999999761581421,0.6855252385139465
12,0.7314814925193787,0.8597229719161987,0.800000011920929,0.7309407591819763
13,0.7444444298744202,0.8315609693527222,0.800000011920929,0.8916321992874146
14,0.7518518567085266,0.8257297873497009,0.800000011920929,0.8443382382392883
15,0.779629647731781,0.7958418726921082,0.800000011920929,0.9287561178207397
16,0.7518518567085266,0.8077989220619202,0.20000000298023224,1.3016778230667114
17,0.7537037134170532,0.8110302090644836,0.10000000149011612,1.3380309343338013
18,0.7722222208976746,0.8024808168411255,0.10000000149011612,1.3519562482833862
19,0.7814815044403076,0.7723352909088135,0.10000000149011612,1.353999376296997
