epoch,accuracy,loss,val_accuracy,val_loss
0,0.5703703761100769,1.241464376449585,0.4000000059604645,1.041866421699524
1,0.5907407402992249,1.1421053409576416,0.0,1.3366063833236694
2,0.664814829826355,1.0300019979476929,0.0,1.452196478843689
3,0.6944444179534912,0.9685421586036682,0.0,1.6193538904190063
4,0.7129629850387573,0.914147138595581,0.0,1.9452606439590454
5,0.7148148417472839,0.9369189143180847,0.0,2.240793228149414
6,0.7351852059364319,0.8727662563323975,0.0,2.2091634273529053
7,0.7185184955596924,0.9236765503883362,0.0,2.1581146717071533
8,0.7055555582046509,0.9266815185546875,0.0,2.131334066390991
9,0.7370370626449585,0.8527079820632935,0.0,2.1036388874053955
10,0.6907407641410828,0.9497617483139038,0.0,2.086240768432617
11,0.7222222089767456,0.9027163982391357,0.0,2.0404558181762695
12,0.720370352268219,0.8940062522888184,0.0,1.9846357107162476
13,0.729629635810852,0.9340135455131531,0.0,1.9353500604629517
14,0.7185184955596924,0.9091973900794983,0.0,1.874082326889038
15,0.7444444298744202,0.8749446868896484,0.0,1.8087537288665771
16,0.720370352268219,0.9166399240493774,0.0,1.7329614162445068
17,0.7425925731658936,0.864463746547699,0.0,1.6678041219711304
18,0.6944444179534912,0.9075350761413574,0.0,1.6114778518676758
19,0.7314814925193787,0.8535787463188171,0.0,1.5566707849502563
