epoch,accuracy,loss,val_accuracy,val_loss
0,0.6962962746620178,0.9982814192771912,0.0,2.0070133209228516
1,0.7037037014961243,0.9701670408248901,0.0,1.9281715154647827
2,0.7037037014961243,0.9417660236358643,0.0,1.862367868423462
3,0.7037037014961243,0.9074660539627075,0.0,1.8726842403411865
4,0.7037037014961243,0.8812089562416077,0.0,1.2363542318344116
5,0.7037037014961243,0.8681345582008362,0.0,1.3592859506607056
6,0.7037037014961243,0.8447890281677246,0.0,1.4656872749328613
7,0.7037037014961243,0.8351930379867554,0.0,1.2417902946472168
8,0.7037037014961243,0.8206678032875061,0.0,0.9232221841812134
9,0.7037037014961243,0.8100433945655823,0.0,0.9865778684616089
10,0.7037037014961243,0.8003664612770081,0.0,1.5354899168014526
11,0.7037037014961243,0.7884839773178101,0.0,2.001941680908203
12,0.7037037014961243,0.7861536741256714,0.0,2.248807191848755
13,0.7037037014961243,0.7746492624282837,0.0,1.7166290283203125
14,0.7037037014961243,0.7728973031044006,0.0,2.042588710784912
15,0.7037037014961243,0.7584420442581177,0.0,2.7662320137023926
16,0.7037037014961243,0.7512457966804504,0.0,3.6256442070007324
17,0.7037037014961243,0.7442304491996765,0.0,3.865964412689209
18,0.7037037014961243,0.7354602813720703,0.0,4.699652194976807
19,0.7037037014961243,0.7234516739845276,0.0,9.533743858337402
0,0.6092592477798462,1.0009765625,0.0,1.2758071422576904
1,0.7037037014961243,0.9763121604919434,0.0,1.1831716299057007
2,0.7037037014961243,0.95034259557724,0.0,1.2223032712936401
3,0.7037037014961243,0.9225929975509644,0.0,0.9749606251716614
0,0.5648148059844971,1.3171870708465576,0.0,1.1720943450927734
1,0.664814829826355,1.045170545578003,0.0,1.3353297710418701
2,0.6851851940155029,0.9289484024047852,0.0,3.2790474891662598
3,0.7314814925193787,0.8511953949928284,0.0,3.1198346614837646
4,0.7574074268341064,0.7875089049339294,0.0,2.7870192527770996
5,0.7611111402511597,0.801062822341919,0.0,1.5231963396072388
6,0.729629635810852,0.835345447063446,0.0,1.530853271484375
7,0.7833333611488342,0.787959098815918,0.0,1.3850980997085571
8,0.7518518567085266,0.7848649621009827,1.0,0.9786842465400696
9,0.7685185074806213,0.7934350967407227,0.0,1.0605449676513672
10,0.7759259343147278,0.7346916198730469,0.0,1.931692361831665
11,0.8037037253379822,0.696195662021637,0.0,1.3080151081085205
12,0.7685185074806213,0.7210479378700256,0.0,1.6673495769500732
13,0.8129629492759705,0.7184463143348694,1.0,0.9475501775741577
14,0.8222222328186035,0.6572539806365967,1.0,0.9045888185501099
15,0.8166666626930237,0.6814455389976501,0.0,3.023247480392456
16,0.8314814567565918,0.6531988382339478,0.0,3.3867688179016113
17,0.8333333134651184,0.6576085686683655,0.0,4.410255432128906
18,0.8018518686294556,0.6853476762771606,0.0,3.2074036598205566
19,0.8462963104248047,0.6290446519851685,0.0,1.9619596004486084
0,0.6092592477798462,1.3669880628585815,0.5,1.0643510818481445
1,0.729629635810852,0.9279096722602844,1.0,0.7565938234329224
0,0.6499999761581421,1.2137457132339478,0.0,1.4162689447402954
1,0.7333333492279053,0.9530094861984253,0.800000011920929,0.8815099596977234
2,0.7722222208976746,0.8554129004478455,0.800000011920929,0.8509868383407593
3,0.8148148059844971,0.7193514704704285,0.4000000059604645,1.1168075799942017
4,0.8592592477798462,0.6377994418144226,0.699999988079071,0.7629178762435913
5,0.8703703880310059,0.6243496537208557,1.0,0.5723082423210144
6,0.8629629611968994,0.6408525109291077,1.0,0.46043485403060913
7,0.8518518805503845,0.6345043182373047,1.0,0.41863346099853516
8,0.8888888955116272,0.5519223809242249,1.0,0.38296037912368774
9,0.894444465637207,0.5576191544532776,1.0,0.5547051429748535
10,0.9018518328666687,0.533466100692749,1.0,0.4158550202846527
11,0.9277777671813965,0.49741166830062866,1.0,0.44820529222488403
12,0.9203703999519348,0.48097071051597595,1.0,0.3997703790664673
13,0.9462962746620178,0.4365496039390564,1.0,0.36665087938308716
14,0.9314814805984497,0.4408770501613617,1.0,0.3307967185974121
15,0.9611111283302307,0.40511277318000793,1.0,0.3169403672218323
16,0.9592592716217041,0.4249853491783142,1.0,0.31476593017578125
17,0.9611111283302307,0.40644437074661255,1.0,0.31548720598220825
18,0.9629629850387573,0.4142801761627197,1.0,0.3133698105812073
19,0.9833333492279053,0.3592498004436493,1.0,0.3132486939430237
0,0.5703703761100769,1.3254494667053223,0.10000000149011612,1.1599462032318115
1,0.6499999761581421,1.1040661334991455,0.10000000149011612,1.193673014640808
2,0.6851851940155029,1.0321123600006104,0.0,1.4814952611923218
3,0.6981481313705444,0.9658055305480957,0.10000000149011612,1.4474241733551025
4,0.7240740656852722,0.9807186722755432,0.0,1.4960663318634033
5,0.7314814925193787,0.8882060050964355,0.0,2.876133441925049
6,0.7166666388511658,0.9279507994651794,0.0,3.693307399749756
7,0.7333333492279053,0.8583059310913086,0.0,2.6636581420898438
8,0.7166666388511658,0.9018210768699646,0.0,1.9092851877212524
9,0.7277777791023254,0.8670198321342468,0.0,1.6611144542694092
10,0.7481481432914734,0.8403078317642212,0.20000000298023224,1.4988993406295776
11,0.7592592835426331,0.8255621790885925,0.4000000059604645,1.109192967414856
12,0.7611111402511597,0.831538736820221,0.5,0.9877252578735352
13,0.7666666507720947,0.802229106426239,0.5,1.029831051826477
14,0.75,0.8657925724983215,0.699999988079071,0.8071582913398743
15,0.7777777910232544,0.7740936279296875,0.8999999761581421,0.7030731439590454
16,0.7962962985038757,0.8219713568687439,0.8999999761581421,0.7283332347869873
17,0.75,0.8184329271316528,0.30000001192092896,1.3373667001724243
18,0.7925925850868225,0.808440625667572,0.0,1.388005018234253
19,0.8092592358589172,0.6888653039932251,0.10000000149011612,1.803256630897522
0,0.585185170173645,1.2018474340438843,1.0,0.674433171749115
1,0.6388888955116272,1.0918618440628052,1.0,0.7282565236091614
2,0.6925926208496094,1.022585391998291,1.0,0.657616913318634
3,0.7388888597488403,0.9294208288192749,1.0,0.4796569347381592
4,0.7185184955596924,0.9584255814552307,1.0,0.5315637588500977
5,0.7388888597488403,0.8852208852767944,1.0,0.5011565089225769
6,0.7185184955596924,0.8955168128013611,1.0,0.5665144920349121
7,0.7407407164573669,0.8684297204017639,1.0,0.7251418828964233
8,0.7537037134170532,0.8520037531852722,1.0,0.7020615935325623
9,0.7351852059364319,0.8418837189674377,1.0,0.7052038908004761
