epoch,accuracy,loss,val_accuracy,val_loss
0,0.605555534362793,1.4088102579116821,0.10000000149011612,1.207777500152588
1,0.6425926089286804,1.1962448358535767,0.8999999761581421,0.9485113024711609
2,0.6925926208496094,1.1379903554916382,1.0,0.7042819857597351
3,0.6666666865348816,1.0653162002563477,1.0,0.6063209772109985
4,0.7129629850387573,1.0277823209762573,1.0,0.5359973907470703
5,0.7259259223937988,0.9623329639434814,0.8999999761581421,0.6494177579879761
6,0.7277777791023254,0.9485193490982056,0.8999999761581421,0.8346072435379028
7,0.7277777791023254,0.9221236109733582,0.8999999761581421,0.8120959997177124
8,0.7407407164573669,0.9242868423461914,0.8999999761581421,0.7056785821914673
9,0.7277777791023254,0.9224345684051514,1.0,0.7771723866462708
10,0.7370370626449585,0.90082848072052,1.0,0.7411032915115356
11,0.7314814925193787,0.8838740587234497,1.0,0.7381866574287415
12,0.7148148417472839,0.969653308391571,1.0,0.7226208448410034
13,0.7129629850387573,0.9192009568214417,1.0,0.7194908857345581
14,0.7425925731658936,0.9514638185501099,1.0,0.7354097962379456
15,0.7629629373550415,0.8553727269172668,1.0,0.7332610487937927
16,0.7370370626449585,0.9337989687919617,1.0,0.7323635816574097
17,0.75,0.9089756608009338,1.0,0.7359630465507507
18,0.7648147940635681,0.9010475277900696,1.0,0.742577850818634
19,0.7444444298744202,0.8818204998970032,0.8999999761581421,0.744436502456665
