epoch,accuracy,loss,val_accuracy,val_loss
0,0.5240740776062012,1.5813953876495361,1.0,0.577499270439148
1,0.6592592597007751,1.2383246421813965,1.0,0.4027394652366638
2,0.6925926208496094,1.0883086919784546,1.0,0.4860360622406006
3,0.6777777671813965,1.1328266859054565,1.0,0.629764199256897
4,0.6907407641410828,1.0833187103271484,0.8999999761581421,0.8101159334182739
5,0.6962962746620178,1.012068510055542,1.0,0.6603477001190186
6,0.7018518447875977,1.0480467081069946,0.8999999761581421,0.7982810139656067
7,0.7388888597488403,1.009753704071045,1.0,0.733538031578064
8,0.7481481432914734,0.9161959290504456,1.0,0.7156361937522888
9,0.729629635810852,0.9827537536621094,1.0,0.713164746761322
10,0.7277777791023254,0.9959223866462708,0.8999999761581421,0.7677041888237
11,0.7111111283302307,0.9781861305236816,0.800000011920929,0.8165925741195679
12,0.7314814925193787,0.9904167056083679,0.800000011920929,0.8102046847343445
13,0.7481481432914734,0.9147903919219971,0.699999988079071,0.803787112236023
14,0.7388888597488403,0.9358033537864685,0.800000011920929,0.793988823890686
15,0.7333333492279053,0.9201851487159729,0.699999988079071,0.7912198305130005
16,0.7111111283302307,0.9882137775421143,0.800000011920929,0.7856544852256775
17,0.7481481432914734,0.9288501143455505,0.800000011920929,0.7772840261459351
18,0.7518518567085266,0.94371098279953,0.8999999761581421,0.766762375831604
19,0.7574074268341064,0.9150433540344238,0.8999999761581421,0.7657554745674133
