epoch,accuracy,loss,val_accuracy,val_loss
0,0.5722222328186035,1.5226606130599976,0.10000000149011612,1.9763656854629517
1,0.6407407522201538,1.3878095149993896,0.0,3.468865156173706
2,0.6462963223457336,1.301849365234375,0.0,2.6175074577331543
3,0.6759259104728699,1.1936862468719482,0.0,2.2173266410827637
4,0.7074074149131775,1.112321376800537,0.0,2.599203109741211
5,0.7592592835426331,1.0040225982666016,0.0,3.8526692390441895
6,0.7259259223937988,1.0428764820098877,0.0,3.8682713508605957
7,0.7129629850387573,1.060724139213562,0.0,3.9441521167755127
8,0.7222222089767456,0.9948632121086121,0.0,3.8616676330566406
9,0.7370370626449585,1.0034754276275635,0.0,3.7987008094787598
10,0.7111111283302307,1.0717883110046387,0.0,3.7706379890441895
11,0.7148148417472839,1.0713902711868286,0.0,3.7933669090270996
12,0.7129629850387573,1.0546085834503174,0.0,3.773918628692627
13,0.7166666388511658,1.153918743133545,0.0,3.7564258575439453
14,0.7129629850387573,1.0933079719543457,0.0,3.751354932785034
15,0.7018518447875977,1.0562318563461304,0.0,3.7406840324401855
16,0.7574074268341064,0.9125402569770813,0.0,3.727055072784424
17,0.7518518567085266,0.9827765822410583,0.0,3.7076103687286377
18,0.7462962865829468,1.06611168384552,0.0,3.6784567832946777
19,0.729629635810852,1.0620927810668945,0.0,3.6624836921691895
