epoch,accuracy,loss,val_accuracy,val_loss
0,0.6277777552604675,1.3257404565811157,0.699999988079071,0.9128824472427368
1,0.6796296238899231,1.0962579250335693,0.5,1.0888113975524902
2,0.6629629731178284,1.060801386833191,0.4000000059604645,1.21700119972229
3,0.7092592716217041,0.9678938388824463,0.4000000059604645,1.24129319190979
4,0.6907407641410828,1.0311534404754639,0.20000000298023224,1.2664200067520142
5,0.7055555582046509,0.9579045176506042,0.0,1.5481477975845337
6,0.7370370626449585,0.9152675867080688,0.0,1.5788079500198364
7,0.7148148417472839,0.9769152402877808,0.0,1.620133399963379
8,0.7314814925193787,0.9064632058143616,0.0,1.7260940074920654
9,0.7537037134170532,0.8913775086402893,0.0,1.7817237377166748
10,0.7074074149131775,0.9573988318443298,0.0,1.8331167697906494
11,0.7222222089767456,0.9085649251937866,0.0,1.8765106201171875
12,0.729629635810852,0.9076639413833618,0.0,1.9115692377090454
13,0.7055555582046509,0.9413342475891113,0.0,1.941633939743042
14,0.7388888597488403,0.9198703765869141,0.0,1.9698225259780884
15,0.729629635810852,0.9643742442131042,0.0,1.979662299156189
16,0.7333333492279053,0.9173884391784668,0.0,1.9692580699920654
17,0.7425925731658936,0.8988820314407349,0.0,1.9592548608779907
18,0.7111111283302307,0.929016649723053,0.0,1.9437869787216187
19,0.7333333492279053,0.9178916215896606,0.0,1.9306840896606445
