epoch,accuracy,loss,val_accuracy,val_loss
0,0.635185182094574,1.3514971733093262,0.699999988079071,0.8256413340568542
1,0.6388888955116272,1.2526028156280518,0.5,1.2874927520751953
2,0.699999988079071,1.146323561668396,0.10000000149011612,1.875496506690979
3,0.7037037014961243,1.1228806972503662,0.6000000238418579,1.111204743385315
4,0.7018518447875977,1.1690375804901123,0.8999999761581421,0.693001389503479
5,0.7111111283302307,1.0401363372802734,0.5,1.0685861110687256
6,0.7481481432914734,0.9487708210945129,0.4000000059604645,1.2001161575317383
7,0.7370370626449585,0.9910036325454712,0.5,1.0470435619354248
8,0.7425925731658936,0.9421294927597046,0.0,1.8803322315216064
9,0.7462962865829468,0.9094632267951965,0.0,1.5644707679748535
10,0.7314814925193787,0.9417490363121033,0.0,1.5727616548538208
11,0.75,0.9661777019500732,0.0,1.5957903861999512
12,0.7240740656852722,0.9501664042472839,0.0,1.5913184881210327
13,0.7222222089767456,0.9004563689231873,0.0,1.6469539403915405
14,0.7481481432914734,0.8858737349510193,0.0,1.693717360496521
15,0.7425925731658936,0.9144876599311829,0.0,1.677053451538086
16,0.720370352268219,0.9545851945877075,0.10000000149011612,1.647324800491333
17,0.7537037134170532,0.9448103904724121,0.10000000149011612,1.6134523153305054
18,0.7314814925193787,0.9326111674308777,0.10000000149011612,1.5788638591766357
19,0.7259259223937988,0.8773349523544312,0.30000001192092896,1.5490363836288452
