epoch,accuracy,loss,val_accuracy,val_loss
0,0.6092592477798462,1.321780800819397,0.800000011920929,0.9143664240837097
1,0.6537036895751953,1.2365727424621582,0.30000001192092896,1.1231517791748047
2,0.6574074029922485,1.227662444114685,0.0,1.7339470386505127
3,0.7259259223937988,1.0941909551620483,0.0,1.9566110372543335
4,0.7018518447875977,1.0527548789978027,0.0,2.0612001419067383
5,0.7370370626449585,0.9740294218063354,0.0,1.9073978662490845
6,0.7018518447875977,1.0140718221664429,0.0,1.8725030422210693
7,0.7370370626449585,0.9648377299308777,0.0,1.8515570163726807
8,0.7240740656852722,1.0513590574264526,0.0,1.8775556087493896
9,0.7055555582046509,0.9728769659996033,0.0,1.8727706670761108
10,0.7555555701255798,0.8991164565086365,0.0,1.941023588180542
11,0.7185184955596924,1.0055348873138428,0.0,1.952298879623413
12,0.7481481432914734,0.9610996842384338,0.0,1.9628651142120361
13,0.6759259104728699,1.0351146459579468,0.0,1.9664264917373657
14,0.7166666388511658,0.9788168668746948,0.0,1.9473073482513428
15,0.7574074268341064,0.9192042946815491,0.0,1.934165596961975
16,0.729629635810852,0.9764865636825562,0.0,1.9323813915252686
17,0.7388888597488403,0.9782122373580933,0.0,1.9314615726470947
18,0.7333333492279053,0.9167010188102722,0.0,1.9250695705413818
19,0.7259259223937988,0.9577741622924805,0.0,1.9150829315185547
