epoch,accuracy,loss,val_accuracy,val_loss
0,0.4444444477558136,1.9019407033920288,0.0,1.7916561365127563
1,0.5629629492759705,1.4426939487457275,0.0,1.7255430221557617
2,0.664814829826355,1.157814621925354,0.0,1.5880597829818726
3,0.6185185313224792,1.2248353958129883,0.10000000149011612,1.2784541845321655
4,0.6944444179534912,1.0537092685699463,0.10000000149011612,1.3826367855072021
5,0.7037037014961243,0.9727537035942078,0.0,1.3728010654449463
6,0.7314814925193787,1.0044740438461304,0.10000000149011612,1.344588041305542
7,0.6666666865348816,1.114052414894104,0.0,1.884711503982544
8,0.7333333492279053,0.9235965609550476,0.0,1.8797438144683838
9,0.7611111402511597,0.8742796182632446,0.0,1.8086130619049072
10,0.699999988079071,1.0195693969726562,0.0,1.719510793685913
11,0.7259259223937988,0.9320945739746094,0.0,1.6509745121002197
12,0.7092592716217041,1.022167444229126,0.10000000149011612,1.5650383234024048
13,0.7444444298744202,0.8957640528678894,0.10000000149011612,1.559243083000183
14,0.7222222089767456,0.9073761701583862,0.20000000298023224,1.510701298713684
15,0.7259259223937988,0.9403178691864014,0.20000000298023224,1.4639363288879395
16,0.7444444298744202,0.8732239603996277,0.20000000298023224,1.4118045568466187
17,0.7111111283302307,0.9743525981903076,0.20000000298023224,1.3666512966156006
18,0.7407407164573669,0.9278507232666016,0.20000000298023224,1.3225228786468506
19,0.7518518567085266,0.896528422832489,0.30000001192092896,1.283137559890747
