epoch,accuracy,loss,val_accuracy,val_loss
0,0.5925925970077515,1.3689316511154175,0.10000000149011612,1.2841756343841553
1,0.6481481194496155,1.211841344833374,0.10000000149011612,1.338977336883545
2,0.699999988079071,1.1229625940322876,0.30000001192092896,1.2228745222091675
3,0.6925926208496094,1.0283825397491455,0.10000000149011612,1.470823049545288
4,0.6962962746620178,1.028542160987854,0.5,1.071679711341858
5,0.7148148417472839,0.978238046169281,1.0,0.6634535193443298
6,0.7185184955596924,1.0520185232162476,1.0,0.5232130289077759
7,0.7240740656852722,0.9931524395942688,1.0,0.6173314452171326
8,0.7314814925193787,0.9393114447593689,0.6000000238418579,0.8650181889533997
9,0.7277777791023254,0.9524664878845215,0.699999988079071,0.9094058275222778
10,0.7481481432914734,0.9112184047698975,0.5,1.002377986907959
11,0.75,0.8914249539375305,0.8999999761581421,0.8380097150802612
12,0.7425925731658936,0.8690347075462341,0.8999999761581421,0.8295067548751831
13,0.7185184955596924,0.9574529528617859,1.0,0.7980895638465881
14,0.7240740656852722,0.9102908372879028,1.0,0.7697427272796631
15,0.7722222208976746,0.8428991436958313,1.0,0.7489734292030334
16,0.7555555701255798,0.8643168210983276,1.0,0.7304137349128723
17,0.7259259223937988,0.9374541640281677,1.0,0.7132570743560791
18,0.7314814925193787,0.9623239040374756,1.0,0.6942625641822815
19,0.7481481432914734,0.861291229724884,1.0,0.6757104992866516
