epoch,accuracy,loss,val_accuracy,val_loss
0,0.6333333253860474,1.2876182794570923,1.0,0.7095872759819031
1,0.6777777671813965,1.0599159002304077,0.8999999761581421,0.7386767268180847
2,0.7185184955596924,0.9003864526748657,0.8999999761581421,0.6284524202346802
3,0.6722221970558167,1.0777751207351685,1.0,0.5789852142333984
4,0.729629635810852,0.9435340166091919,1.0,0.6307417154312134
5,0.7092592716217041,0.9077290296554565,1.0,0.7532811760902405
6,0.7333333492279053,0.8901005983352661,1.0,0.559949517250061
7,0.7518518567085266,0.8558598160743713,1.0,0.5763457417488098
8,0.7351852059364319,0.8246144652366638,1.0,0.7765293717384338
9,0.7592592835426331,0.8047346472740173,0.4000000059604645,1.088760256767273
10,0.779629647731781,0.7690345644950867,0.5,0.9975226521492004
11,0.7518518567085266,0.8569574356079102,0.8999999761581421,0.8596308827400208
12,0.7666666507720947,0.8220381140708923,0.8999999761581421,0.8534380793571472
13,0.7166666388511658,0.9211604595184326,0.800000011920929,0.9028580784797668
14,0.75,0.8773739337921143,0.699999988079071,0.9201024174690247
15,0.7388888597488403,0.8032561540603638,0.800000011920929,0.896905243396759
16,0.7351852059364319,0.8479825854301453,0.800000011920929,0.9132469892501831
17,0.7592592835426331,0.7831241488456726,0.800000011920929,0.9113664627075195
18,0.7518518567085266,0.8312875628471375,0.800000011920929,0.903220534324646
19,0.7759259343147278,0.8192967176437378,0.800000011920929,0.8967505693435669
