epoch,accuracy,loss,val_accuracy,val_loss
0,0.4185185134410858,2.016714572906494,0.0,2.745314359664917
1,0.6018518805503845,1.365585446357727,0.0,2.3055126667022705
2,0.7018518447875977,1.013770341873169,0.0,2.460749626159668
3,0.7574074268341064,0.9053022861480713,0.0,3.0145864486694336
4,0.8018518686294556,0.7554580569267273,0.0,3.992455244064331
5,0.8685185313224792,0.6090105175971985,0.0,3.844647169113159
6,0.8666666746139526,0.5900258421897888,0.0,4.460058212280273
7,0.8666666746139526,0.6322911977767944,0.0,5.2370452880859375
8,0.8962963223457336,0.5618230700492859,0.0,4.5226287841796875
9,0.9166666865348816,0.5132055282592773,0.0,5.5535078048706055
10,0.9462962746620178,0.4847208559513092,0.0,7.052506923675537
11,0.9370370507240295,0.4727708697319031,0.0,7.805001258850098
12,0.9574074149131775,0.440852552652359,0.0,9.642621994018555
13,0.9555555582046509,0.43534940481185913,0.0,9.41185188293457
14,0.9574074149131775,0.42376258969306946,0.0,9.5287446975708
15,0.9611111283302307,0.40519270300865173,0.0,10.62633991241455
16,0.9611111283302307,0.4015609323978424,0.0,11.397774696350098
17,0.9592592716217041,0.41926729679107666,0.0,11.312690734863281
18,0.970370352268219,0.418850302696228,0.0,12.102437019348145
19,0.9759259223937988,0.3904924690723419,0.0,14.350077629089355
0,0.5740740895271301,1.3196053504943848,0.0,1.4555110931396484
1,0.6759259104728699,1.1328246593475342,0.0,1.342570185661316
2,0.6796296238899231,1.0954370498657227,0.10000000149011612,1.2980272769927979
3,0.6796296238899231,1.0256240367889404,0.0,1.500478982925415
4,0.7277777791023254,0.9366877675056458,0.0,2.2725226879119873
5,0.7129629850387573,0.9528807401657104,0.0,2.171053409576416
6,0.7222222089767456,0.9235780835151672,0.0,2.619011402130127
7,0.7055555582046509,0.9593660831451416,0.0,2.283980131149292
8,0.7462962865829468,0.8637184500694275,0.0,2.093662738800049
9,0.7388888597488403,0.9617159366607666,0.0,1.7596473693847656
10,0.7481481432914734,0.8564825654029846,0.0,1.354562759399414
11,0.7425925731658936,0.8831576108932495,0.10000000149011612,1.223353385925293
12,0.7629629373550415,0.8618602752685547,0.5,1.0938640832901
13,0.7592592835426331,0.8905966281890869,0.8999999761581421,0.7912108302116394
14,0.75,0.8246095180511475,1.0,0.7543606758117676
15,0.7851851582527161,0.7791218757629395,0.800000011920929,0.8673008680343628
16,0.7592592835426331,0.8426415324211121,1.0,0.6122797131538391
17,0.7740740776062012,0.7474468946456909,1.0,0.4724985659122467
18,0.7833333611488342,0.7869243621826172,1.0,0.5016013979911804
19,0.7629629373550415,0.8317891955375671,1.0,0.6024322509765625
0,0.5907407402992249,1.3477511405944824,0.0,2.318080186843872
1,0.6555555462837219,1.137589693069458,0.0,2.7586307525634766
2,0.6796296238899231,1.1493216753005981,0.0,2.575223445892334
3,0.6907407641410828,1.0652904510498047,0.0,2.4128148555755615
4,0.7018518447875977,1.1018813848495483,0.0,2.3090100288391113
5,0.7425925731658936,1.0115987062454224,0.0,1.9831295013427734
6,0.7333333492279053,0.9726880192756653,0.0,1.6531215906143188
7,0.7259259223937988,1.0000555515289307,0.0,2.039186954498291
8,0.729629635810852,0.9208992123603821,0.0,2.235562801361084
9,0.720370352268219,0.9104831218719482,0.0,1.389519453048706
10,0.729629635810852,0.9132491946220398,0.699999988079071,0.9033851623535156
11,0.7925925850868225,0.8261030316352844,0.4000000059604645,1.1928235292434692
12,0.7592592835426331,0.8602859973907471,0.6000000238418579,0.960281252861023
13,0.7314814925193787,0.8987501263618469,0.4000000059604645,1.0332980155944824
14,0.7462962865829468,0.8607309460639954,0.4000000059604645,1.1972993612289429
15,0.7481481432914734,0.8384015560150146,0.5,1.0171444416046143
16,0.7611111402511597,0.8557985424995422,0.5,1.0540058612823486
17,0.7740740776062012,0.8066262602806091,0.5,1.0531103610992432
18,0.7833333611488342,0.7889685034751892,0.4000000059604645,1.0499948263168335
19,0.7777777910232544,0.8589381575584412,0.4000000059604645,1.0615425109863281
0,0.4055555462837219,1.8706576824188232,0.0,1.9069068431854248
1,0.4851851761341095,1.4133026599884033,0.0,4.020969867706299
0,0.5833333134651184,1.2194750308990479,0.10000000149011612,1.0809695720672607
0,0.6129629611968994,1.2628229856491089,1.0,0.44379115104675293
0,0.5907407402992249,1.0658951997756958,0.30000001192092896,0.7717267870903015
1,0.6537036895751953,0.8040671348571777,0.20000000298023224,0.8717778325080872
0,0.5759259462356567,1.3233544826507568,0.8999999761581421,0.8501766324043274
1,0.6240741014480591,1.144708514213562,0.8999999761581421,0.8355597257614136
0,0.5814814567565918,1.0713424682617188,0.0,1.327985167503357
1,0.6574074029922485,0.9632834196090698,0.10000000149011612,1.1152080297470093
2,0.6833333373069763,0.8365671038627625,0.0,1.2173775434494019
3,0.6740740537643433,0.8477391004562378,0.10000000149011612,1.392305850982666
4,0.7074074149131775,0.7323826551437378,0.0,1.701144814491272
5,0.720370352268219,0.7351898550987244,0.0,1.893110990524292
6,0.6944444179534912,0.752919614315033,0.0,1.623848557472229
7,0.7166666388511658,0.6981435418128967,0.0,1.596746563911438
8,0.6925926208496094,0.6897470951080322,0.0,1.7357549667358398
9,0.7333333492279053,0.616783857345581,0.0,2.4652562141418457
10,0.7314814925193787,0.6347967982292175,0.10000000149011612,1.9551398754119873
11,0.7370370626449585,0.6116082668304443,0.0,1.984625220298767
12,0.7111111283302307,0.6733255982398987,0.0,2.2293701171875
13,0.7370370626449585,0.6614634394645691,0.0,1.8420190811157227
14,0.720370352268219,0.6677588820457458,0.0,1.7544758319854736
15,0.7222222089767456,0.6546195149421692,0.10000000149011612,1.8650400638580322
16,0.7129629850387573,0.6673130989074707,0.0,2.2159934043884277
17,0.7333333492279053,0.6252433061599731,0.10000000149011612,1.5677112340927124
18,0.7407407164573669,0.6309332847595215,0.0,1.930246353149414
19,0.729629635810852,0.6414104700088501,0.10000000149011612,1.6781339645385742
0,0.6203703880310059,1.1741061210632324,0.8999999761581421,0.5675972700119019
0,0.5722222328186035,1.3585585355758667,0.0,2.754715919494629
1,0.6388888955116272,1.2530415058135986,0.0,4.096251487731934
2,0.6814814805984497,1.1584043502807617,0.0,4.039433479309082
3,0.6944444179534912,1.0797234773635864,0.0,3.4142136573791504
4,0.6944444179534912,1.0956310033798218,0.0,3.3365466594696045
5,0.7129629850387573,1.0397121906280518,0.0,3.1877591609954834
6,0.7129629850387573,1.0409414768218994,0.0,3.183384895324707
7,0.7037037014961243,1.0238010883331299,0.0,3.2456862926483154
8,0.7111111283302307,0.9445527791976929,0.0,3.3153042793273926
9,0.7277777791023254,0.9919693470001221,0.0,3.308562755584717
10,0.7333333492279053,1.0243628025054932,0.0,3.2589354515075684
11,0.7314814925193787,0.9408851265907288,0.0,3.319300889968872
12,0.7462962865829468,0.9639379382133484,0.0,3.3584885597229004
13,0.7314814925193787,1.0035226345062256,0.0,3.3888754844665527
14,0.7314814925193787,0.934823751449585,0.0,3.406597852706909
15,0.7222222089767456,0.9765275716781616,0.0,3.415611743927002
16,0.7240740656852722,0.9419318437576294,0.0,3.4317963123321533
17,0.7481481432914734,0.9301733374595642,0.0,3.42840576171875
18,0.7222222089767456,0.9674831628799438,0.0,3.4242866039276123
19,0.7222222089767456,1.0055382251739502,0.0,3.3982417583465576
