epoch,accuracy,loss,val_accuracy,val_loss
0,0.5444444417953491,1.6248750686645508,0.10000000149011612,1.813320517539978
1,0.6888889074325562,1.307202935218811,0.0,1.9157216548919678
2,0.7111111283302307,1.1793793439865112,0.0,1.3758851289749146
3,0.6833333373069763,1.1778732538223267,0.0,1.4944427013397217
4,0.7111111283302307,0.9906037449836731,0.0,1.9880298376083374
5,0.720370352268219,1.0004372596740723,0.0,1.5346509218215942
6,0.729629635810852,0.9504759907722473,0.0,1.663008689880371
7,0.7407407164573669,0.9921660423278809,0.0,1.6541980504989624
8,0.7574074268341064,0.942150890827179,0.0,1.672767996788025
9,0.7277777791023254,0.9958421587944031,0.0,1.6809675693511963
10,0.7351852059364319,0.9475666284561157,0.0,1.6736719608306885
11,0.7388888597488403,0.9530332088470459,0.0,1.637078046798706
12,0.7259259223937988,1.022146224975586,0.0,1.5702733993530273
13,0.7425925731658936,0.9129245281219482,0.0,1.558190941810608
14,0.7259259223937988,0.9167280197143555,0.0,1.5520784854888916
15,0.7111111283302307,0.9456435441970825,0.0,1.5321247577667236
16,0.7351852059364319,0.9462420344352722,0.0,1.5210027694702148
17,0.7370370626449585,0.9593418836593628,0.0,1.5082887411117554
18,0.7148148417472839,1.043273687362671,0.0,1.491288185119629
19,0.7351852059364319,0.9378925561904907,0.0,1.470094084739685
