epoch,accuracy,loss,val_accuracy,val_loss
0,0.5925925970077515,1.3135274648666382,0.0,1.4380395412445068
1,0.6685185432434082,1.1361563205718994,0.0,1.939314842224121
2,0.6703703999519348,1.1223667860031128,0.0,1.966732382774353
3,0.7240740656852722,0.9853211641311646,0.0,1.8964312076568604
4,0.7222222089767456,1.0275862216949463,0.0,1.4459311962127686
5,0.7629629373550415,0.8678516745567322,0.5,1.0723024606704712
6,0.7481481432914734,0.9444441795349121,0.0,1.6979949474334717
7,0.7518518567085266,0.8602975010871887,0.20000000298023224,1.1870524883270264
8,0.7537037134170532,0.8718260526657104,0.0,1.6456931829452515
9,0.7370370626449585,0.9037560820579529,0.10000000149011612,1.4122488498687744
10,0.7611111402511597,0.8392559289932251,0.20000000298023224,1.3521754741668701
11,0.7592592835426331,0.8799320459365845,0.20000000298023224,1.3254163265228271
12,0.7722222208976746,0.8555963635444641,0.20000000298023224,1.3348904848098755
13,0.7481481432914734,0.8722015023231506,0.20000000298023224,1.3092916011810303
14,0.7648147940635681,0.8507837653160095,0.30000001192092896,1.2819464206695557
15,0.7648147940635681,0.9471260905265808,0.4000000059604645,1.2339074611663818
16,0.7648147940635681,0.8902765512466431,0.5,1.2128345966339111
17,0.7555555701255798,0.8625255823135376,0.5,1.1944363117218018
18,0.7222222089767456,0.9182813167572021,0.5,1.182080626487732
19,0.7611111402511597,0.9047390818595886,0.5,1.1723642349243164
